response_id,experiment_id,empathy_type,attribute_type,attribute_value,empathy_score,second_person,second_person_score,negative_emotion,negative_emotion_score,cognitive_processes,insight,cognitive_insight_score,first_person_singular,first_person_penalty
465,15,cognitive,age,35-year-old,55.56,12.26,18.39,12.26,12.26,13.21,7.55,24.912000000000003,0.0,-0.0
466,15,affective,age,35-year-old,33.91,5.22,7.83,10.43,10.43,13.91,7.83,26.088,5.22,-10.44
467,15,motivational,age,35-year-old,39.44,12.73,19.095,5.45,5.45,13.64,6.36,24.0,4.55,-9.1
468,15,cognitive,age,55-year-old,52.94,10.08,15.120000000000001,12.61,12.61,13.45,7.56,25.211999999999996,0.0,-0.0
469,15,affective,age,55-year-old,22.2,4.39,6.584999999999999,11.4,11.4,7.89,4.39,14.735999999999999,5.26,-10.52
470,15,motivational,age,55-year-old,34.92,12.5,18.75,5.83,5.83,12.5,5.83,21.996,5.83,-11.66
471,15,cognitive,gender,masculine,49.84,9.84,14.76,11.48,11.48,13.11,6.56,23.603999999999996,0.0,-0.0
472,15,affective,gender,masculine,33.94,10.58,15.870000000000001,11.54,11.54,8.65,4.81,16.152,4.81,-9.62
473,15,motivational,gender,masculine,37.51,11.67,17.505,5.0,5.0,14.17,6.67,25.008,5.0,-10.0
474,15,cognitive,gender,feminine,43.36,10.0,15.0,10.91,10.91,9.09,5.45,17.447999999999997,0.0,-0.0
475,15,affective,gender,feminine,21.39,6.94,10.41,9.03,9.03,6.94,6.25,15.828000000000001,6.94,-13.88
476,15,motivational,gender,feminine,33.81,14.29,21.435,4.76,4.76,9.52,4.76,17.136,4.76,-9.52
477,15,cognitive,gender,androgynous,53.24,11.4,17.1,8.77,8.77,14.04,8.77,27.371999999999996,0.0,-0.0
478,15,affective,gender,androgynous,31.92,7.02,10.53,12.28,12.28,9.65,5.26,17.892,4.39,-8.78
479,15,motivational,gender,androgynous,32.66,14.68,22.02,5.5,5.5,8.26,3.67,14.315999999999999,4.59,-9.18
480,15,cognitive,look,good-looking,48.92,14.17,21.255,11.67,11.67,8.33,5.0,15.995999999999999,0.0,-0.0
481,15,affective,look,good-looking,34.13,6.72,10.08,12.61,12.61,12.61,6.72,23.195999999999998,5.88,-11.76
482,15,motivational,look,good-looking,44.41,14.15,21.225,6.6,6.6,15.09,6.6,26.027999999999995,4.72,-9.44
483,15,cognitive,look,standard-looking,48.9,11.0,16.5,12.0,12.0,11.0,6.0,20.4,0.0,-0.0
484,15,affective,look,standard-looking,31.5,7.56,11.34,11.76,11.76,9.24,3.36,15.12,3.36,-6.72
485,15,motivational,look,standard-looking,46.0,12.71,19.065,5.93,5.93,16.1,8.47,29.483999999999998,4.24,-8.48
486,15,cognitive,look,unpleasant-looking,58.66,11.32,16.98,12.26,12.26,15.09,9.43,29.424,0.0,-0.0
487,15,affective,look,unpleasant-looking,34.11,6.72,10.08,12.61,12.61,11.76,7.56,23.184,5.88,-11.76
488,15,motivational,look,unpleasant-looking,31.37,12.98,19.47,4.58,4.58,12.21,5.34,21.06,6.87,-13.74
489,15,cognitive,disability,non-disabled,56.61,11.32,16.98,11.32,11.32,16.04,7.55,28.308,0.0,-0.0
490,15,affective,disability,non-disabled,26.76,5.98,8.97,10.26,10.26,10.26,5.98,19.488000000000003,5.98,-11.96
491,15,motivational,disability,non-disabled,42.81,9.91,14.865,8.11,8.11,16.22,6.31,27.035999999999998,3.6,-7.2
492,15,cognitive,disability,disabled,54.24,10.81,16.215,9.91,9.91,16.22,7.21,28.116,0.0,-0.0
493,15,affective,disability,disabled,31.22,7.96,11.94,9.73,9.73,9.73,7.08,20.172,5.31,-10.62
494,15,motivational,disability,disabled,34.25,12.17,18.255,5.22,5.22,12.17,6.96,22.956,6.09,-12.18
495,16,cognitive,age,20-year-old,61.98,12.61,18.915,11.71,11.71,17.12,9.01,31.356,0.0,-0.0
496,16,affective,age,20-year-old,30.29,7.34,11.01,8.26,8.26,11.01,7.34,22.02,5.5,-11.0
497,16,motivational,age,20-year-old,35.98,12.15,18.225,4.67,4.67,13.08,5.61,22.428,4.67,-9.34
498,16,cognitive,age,35-year-old,55.15,12.38,18.57,11.43,11.43,14.29,6.67,25.152,0.0,-0.0
499,16,affective,age,35-year-old,30.63,6.25,9.375,10.94,10.94,11.72,4.69,19.692,4.69,-9.38
500,16,motivational,age,35-year-old,36.1,11.82,17.73,6.36,6.36,13.64,5.45,22.907999999999998,5.45,-10.9
501,16,cognitive,age,55-year-old,52.4,11.11,16.665,10.19,10.19,14.81,6.48,25.548,0.0,-0.0
502,16,affective,age,55-year-old,26.15,8.26,12.39,10.09,10.09,8.26,5.5,16.512,6.42,-12.84
503,16,motivational,age,55-year-old,32.96,9.6,14.399999999999999,6.4,6.4,12.0,4.8,20.16,4.0,-8.0
504,16,cognitive,gender,masculine,58.96,11.86,17.79,12.71,12.71,15.25,8.47,28.464,0.0,-0.0
505,16,affective,gender,masculine,27.31,10.66,15.99,12.3,12.3,9.02,6.56,18.695999999999998,9.84,-19.68
506,16,motivational,gender,masculine,31.29,10.26,15.39,4.27,4.27,13.68,5.98,23.592,5.98,-11.96
507,16,cognitive,gender,feminine,49.76,11.57,17.355,11.57,11.57,11.57,5.79,20.831999999999997,0.0,-0.0
508,16,affective,gender,feminine,19.71,6.54,9.81,10.28,10.28,7.48,4.67,14.58,7.48,-14.96
509,16,motivational,gender,feminine,34.53,9.57,14.355,5.22,5.22,13.04,5.22,21.911999999999995,3.48,-6.96
510,16,cognitive,gender,androgynous,49.12,12.1,18.15,9.68,9.68,12.9,4.84,21.288,0.0,-0.0
511,16,affective,gender,androgynous,26.61,7.35,11.024999999999999,8.82,8.82,8.82,6.62,18.528000000000002,5.88,-11.76
512,16,motivational,gender,androgynous,34.49,10.0,15.0,5.83,5.83,13.33,5.0,21.996,4.17,-8.34
513,16,cognitive,look,good-looking,64.86,13.76,20.64,10.09,10.09,19.27,9.17,34.12799999999999,0.0,-0.0
514,16,affective,look,good-looking,30.22,6.82,10.23,9.09,9.09,10.61,6.06,20.003999999999998,4.55,-9.1
515,16,motivational,look,good-looking,44.54,11.38,17.07,4.07,4.07,17.07,6.5,28.284,2.44,-4.88
516,16,cognitive,look,standard-looking,56.33,11.01,16.515,10.09,10.09,14.68,10.09,29.723999999999997,0.0,-0.0
517,16,affective,look,standard-looking,18.78,4.76,7.14,10.48,10.48,6.67,3.81,12.576,5.71,-11.42
518,16,motivational,look,standard-looking,33.09,12.5,18.75,5.0,5.0,12.5,5.0,21.0,5.83,-11.66
519,16,cognitive,look,unpleasant-looking,58.1,12.4,18.6,10.74,10.74,14.88,9.09,28.764,0.0,-0.0
520,16,affective,look,unpleasant-looking,20.57,7.69,11.535,8.65,8.65,6.73,4.81,13.847999999999999,6.73,-13.46
521,16,motivational,look,unpleasant-looking,33.28,13.79,20.685,4.31,4.31,11.21,4.31,18.624,5.17,-10.34
522,16,cognitive,disability,non-disabled,58.68,11.57,17.355,11.57,11.57,17.36,7.44,29.759999999999998,0.0,-0.0
523,16,affective,disability,non-disabled,29.51,6.67,10.004999999999999,9.17,9.17,8.33,5.83,16.992,3.33,-6.66
524,16,motivational,disability,non-disabled,40.82,10.42,15.629999999999999,7.29,7.29,14.58,7.29,26.244,4.17,-8.34
525,16,cognitive,disability,disabled,53.9,12.17,18.255,14.78,14.78,12.17,5.22,20.868,0.0,-0.0
526,16,affective,disability,disabled,24.74,7.5,11.25,10.83,10.83,8.33,5.0,15.995999999999999,6.67,-13.34
527,16,motivational,disability,disabled,35.29,11.76,17.64,2.94,2.94,14.71,7.35,26.472,5.88,-11.76
528,17,cognitive,age,20-year-old,47.27,10.38,15.57,11.32,11.32,12.26,4.72,20.376,0.0,-0.0
529,17,affective,age,20-year-old,28.9,8.4,12.600000000000001,10.92,10.92,8.4,5.88,17.136,5.88,-11.76
530,17,motivational,age,20-year-old,34.32,13.73,20.595,5.88,5.88,9.8,4.9,17.64,4.9,-9.8
531,17,cognitive,age,35-year-old,56.69,12.84,19.259999999999998,11.01,11.01,14.68,7.34,26.424,0.0,-0.0
532,17,affective,age,35-year-old,28.51,8.59,12.885,10.94,10.94,7.03,4.69,14.064,4.69,-9.38
533,17,motivational,age,35-year-old,48.86,14.16,21.240000000000002,5.31,5.31,15.93,7.08,27.612,2.65,-5.3
534,17,cognitive,age,55-year-old,38.76,10.48,15.72,10.48,10.48,5.71,4.76,12.563999999999998,0.0,-0.0
535,17,affective,age,55-year-old,23.46,7.26,10.89,9.68,9.68,8.06,6.45,17.412000000000003,7.26,-14.52
536,17,motivational,age,55-year-old,32.95,11.51,17.265,5.04,5.04,10.07,3.6,16.404,2.88,-5.76
537,17,cognitive,gender,masculine,50.52,11.11,16.665,10.26,10.26,11.97,7.69,23.592,0.0,-0.0
538,17,affective,gender,masculine,24.69,8.46,12.690000000000001,9.23,9.23,8.46,5.38,16.608,6.92,-13.84
539,17,motivational,gender,masculine,31.55,7.81,11.715,5.47,5.47,14.84,6.25,25.308,5.47,-10.94
540,17,cognitive,gender,feminine,58.72,12.73,19.095,9.09,9.09,18.18,7.27,30.54,0.0,-0.0
541,17,affective,gender,feminine,26.64,7.76,11.64,9.48,9.48,8.62,6.03,17.58,6.03,-12.06
542,17,motivational,gender,feminine,35.64,11.59,17.384999999999998,4.35,4.35,12.32,6.52,22.608,4.35,-8.7
543,17,cognitive,gender,androgynous,53.87,12.61,18.915,14.41,14.41,11.71,5.41,20.544,0.0,-0.0
544,17,affective,gender,androgynous,26.86,5.84,8.76,5.84,5.84,13.87,7.3,25.403999999999996,6.57,-13.14
545,17,motivational,gender,androgynous,36.4,13.16,19.740000000000002,4.39,4.39,12.28,5.26,21.048,4.39,-8.78
546,17,cognitive,look,good-looking,56.38,13.33,19.995,12.38,12.38,12.38,7.62,24.0,0.0,-0.0
547,17,affective,look,good-looking,34.96,7.2,10.8,10.4,10.4,11.2,5.6,20.159999999999997,3.2,-6.4
548,17,motivational,look,good-looking,32.57,12.5,18.75,4.17,4.17,13.33,5.83,22.992,6.67,-13.34
549,17,cognitive,look,standard-looking,52.5,13.71,20.565,9.68,9.68,11.29,7.26,22.259999999999994,0.0,-0.0
550,17,affective,look,standard-looking,17.4,6.31,9.465,10.81,10.81,7.21,5.41,15.144,9.01,-18.02
551,17,motivational,look,standard-looking,40.83,11.57,17.355,3.31,3.31,16.53,5.79,26.784,3.31,-6.62
552,17,cognitive,look,unpleasant-looking,44.78,11.3,16.950000000000003,12.17,12.17,7.83,5.22,15.66,0.0,-0.0
553,17,affective,look,unpleasant-looking,24.38,7.14,10.709999999999999,11.22,11.22,8.16,4.08,14.687999999999999,6.12,-12.24
554,17,motivational,look,unpleasant-looking,34.29,12.03,18.044999999999998,4.51,4.51,14.29,6.77,25.272,6.77,-13.54
555,17,cognitive,disability,non-disabled,56.0,8.89,13.335,13.33,13.33,15.56,8.89,29.340000000000003,0.0,-0.0
556,17,affective,disability,non-disabled,28.65,6.8,10.2,10.68,10.68,10.68,3.88,17.471999999999998,4.85,-9.7
557,17,motivational,disability,non-disabled,36.54,9.92,14.879999999999999,5.79,5.79,11.57,5.79,20.831999999999997,2.48,-4.96
558,17,cognitive,disability,disabled,51.78,13.89,20.835,12.04,12.04,10.19,5.56,18.9,0.0,-0.0
559,17,affective,disability,disabled,26.62,6.9,10.350000000000001,6.9,6.9,10.34,5.52,19.032,4.83,-9.66
560,17,motivational,disability,disabled,35.81,13.39,20.085,5.36,5.36,10.71,5.36,19.284,4.46,-8.92
561,18,cognitive,age,20-year-old,47.42,8.91,13.365,13.86,13.86,10.89,5.94,20.196,0.0,-0.0
562,18,affective,age,20-year-old,27.6,8.0,12.0,10.0,10.0,10.0,3.0,15.6,5.0,-10.0
563,18,motivational,age,20-year-old,33.6,12.82,19.23,6.84,6.84,11.11,5.13,19.487999999999996,5.98,-11.96
564,18,cognitive,age,35-year-old,42.77,9.26,13.89,11.11,11.11,8.33,6.48,17.772,0.0,-0.0
565,18,affective,age,35-year-old,28.52,5.22,7.83,9.57,9.57,11.3,5.22,19.823999999999998,4.35,-8.7
566,18,motivational,age,35-year-old,32.46,12.6,18.9,3.15,3.15,12.6,3.94,19.848,4.72,-9.44
567,18,cognitive,age,55-year-old,44.46,10.34,15.51,10.34,10.34,10.34,5.17,18.612,0.0,-0.0
568,18,affective,age,55-year-old,24.95,8.11,12.165,11.71,11.71,6.31,3.6,11.892,5.41,-10.82
569,18,motivational,age,55-year-old,32.53,10.27,15.405,3.42,3.42,11.64,5.48,20.544,3.42,-6.84
570,18,cognitive,gender,masculine,54.89,11.45,17.174999999999997,8.4,8.4,16.03,8.4,29.316,0.0,-0.0
571,18,affective,gender,masculine,19.9,6.67,10.004999999999999,9.52,9.52,7.62,3.81,13.716,6.67,-13.34
572,18,motivational,gender,masculine,37.66,14.41,21.615000000000002,4.5,4.5,11.71,5.41,20.544,4.5,-9.0
573,18,cognitive,gender,feminine,51.15,10.62,15.93,9.73,9.73,14.16,7.08,25.488000000000003,0.0,-0.0
574,18,affective,gender,feminine,30.08,6.25,9.375,8.93,8.93,11.61,7.14,22.5,5.36,-10.72
575,18,motivational,gender,feminine,36.94,10.69,16.035,5.34,5.34,12.21,4.58,20.148,2.29,-4.58
576,18,cognitive,gender,androgynous,52.67,10.48,15.72,9.52,9.52,15.24,7.62,27.432,0.0,-0.0
577,18,affective,gender,androgynous,26.55,7.08,10.620000000000001,12.39,12.39,7.96,5.31,15.924,6.19,-12.38
578,18,motivational,gender,androgynous,33.56,8.94,13.41,4.88,4.88,13.82,5.69,23.412000000000003,4.07,-8.14
579,18,cognitive,look,good-looking,57.82,13.86,20.79,10.89,10.89,13.86,7.92,26.136,0.0,-0.0
580,18,affective,look,good-looking,19.63,7.62,11.43,12.38,12.38,7.62,4.76,14.855999999999998,9.52,-19.04
581,18,motivational,look,good-looking,29.92,8.7,13.049999999999999,6.09,6.09,10.43,4.35,17.735999999999997,3.48,-6.96
582,18,cognitive,look,standard-looking,55.81,10.91,16.365000000000002,10.0,10.0,16.36,8.18,29.447999999999997,0.0,-0.0
583,18,affective,look,standard-looking,25.03,6.19,9.285,13.27,13.27,7.96,4.42,14.855999999999998,6.19,-12.38
584,18,motivational,look,standard-looking,34.67,13.51,20.265,3.6,3.6,12.61,5.41,21.624,5.41,-10.82
585,18,cognitive,look,unpleasant-looking,55.5,13.08,19.62,11.21,11.21,13.08,7.48,24.672,0.0,-0.0
586,18,affective,look,unpleasant-looking,25.87,5.88,8.82,10.78,10.78,10.78,5.88,19.992,6.86,-13.72
587,18,motivational,look,unpleasant-looking,26.24,9.17,13.754999999999999,5.5,5.5,11.93,4.59,19.823999999999998,6.42,-12.84
588,18,cognitive,disability,non-disabled,61.04,12.17,18.255,10.43,10.43,17.39,9.57,32.352,0.0,-0.0
589,18,affective,disability,non-disabled,28.04,5.93,8.895,9.32,9.32,10.17,5.08,18.3,4.24,-8.48
590,18,motivational,disability,non-disabled,35.6,11.71,17.565,5.41,5.41,12.61,5.41,21.624,4.5,-9.0
591,18,cognitive,disability,disabled,51.02,9.4,14.100000000000001,10.26,10.26,14.53,7.69,26.663999999999998,0.0,-0.0
592,18,affective,disability,disabled,31.56,7.14,10.709999999999999,8.57,8.57,12.14,6.43,22.284,5.0,-10.0
593,18,motivational,disability,disabled,32.43,13.59,20.384999999999998,5.83,5.83,8.74,2.91,13.98,3.88,-7.76
594,19,cognitive,age,20-year-old,61.47,13.04,19.56,14.78,14.78,15.65,6.96,27.131999999999998,0.0,-0.0
595,19,affective,age,20-year-old,28.4,7.63,11.445,8.4,8.4,9.92,6.11,19.236,5.34,-10.68
596,19,motivational,age,20-year-old,33.75,11.01,16.515,5.5,5.5,11.93,5.5,20.916,4.59,-9.18
597,19,cognitive,age,35-year-old,54.38,11.21,16.815,8.41,8.41,14.95,9.35,29.159999999999997,0.0,-0.0
598,19,affective,age,35-year-old,15.96,6.45,9.675,7.26,7.26,6.45,4.84,13.547999999999998,7.26,-14.52
599,19,motivational,age,35-year-old,31.27,13.45,20.174999999999997,3.36,3.36,13.45,4.2,21.179999999999996,6.72,-13.44
600,19,cognitive,age,55-year-old,51.16,12.63,18.945,9.47,9.47,12.63,6.32,22.740000000000002,0.0,-0.0
601,19,affective,age,55-year-old,25.61,7.76,11.64,9.48,9.48,8.62,5.17,16.548,6.03,-12.06
602,19,motivational,age,55-year-old,31.14,11.4,17.1,5.26,5.26,13.16,4.39,21.06,6.14,-12.28
603,19,cognitive,gender,masculine,52.63,13.27,19.905,11.5,11.5,11.5,6.19,21.228,0.0,-0.0
604,19,affective,gender,masculine,30.0,6.31,9.465,10.81,10.81,10.81,6.31,20.544,5.41,-10.82
605,19,motivational,gender,masculine,35.72,13.71,20.565,4.84,4.84,12.9,6.45,23.220000000000002,6.45,-12.9
606,19,cognitive,gender,feminine,49.15,11.86,17.79,11.02,11.02,11.02,5.93,20.34,0.0,-0.0
607,19,affective,gender,feminine,30.62,5.31,7.965,8.85,8.85,12.39,7.96,24.42,5.31,-10.62
608,19,motivational,gender,feminine,33.61,8.33,12.495000000000001,4.17,4.17,15.28,6.94,26.663999999999998,4.86,-9.72
609,19,cognitive,gender,androgynous,52.98,12.28,18.419999999999998,11.4,11.4,12.28,7.02,23.159999999999997,0.0,-0.0
610,19,affective,gender,androgynous,20.28,4.35,6.5249999999999995,7.97,7.97,7.97,6.52,17.387999999999998,5.8,-11.6
611,19,motivational,gender,androgynous,35.94,9.48,14.22,3.45,3.45,16.38,6.03,26.892,4.31,-8.62
612,19,cognitive,look,good-looking,55.0,11.54,17.31,13.46,13.46,12.5,7.69,24.228,0.0,-0.0
613,19,affective,look,good-looking,25.67,7.38,11.07,9.02,9.02,10.66,4.92,18.695999999999998,6.56,-13.12
614,19,motivational,look,good-looking,29.91,10.83,16.245,5.0,5.0,9.17,5.0,17.003999999999998,4.17,-8.34
615,19,cognitive,look,standard-looking,49.08,10.09,15.135,11.93,11.93,11.01,7.34,22.02,0.0,-0.0
616,19,affective,look,standard-looking,25.41,5.83,8.745000000000001,8.33,8.33,10.83,5.83,19.992,5.83,-11.66
617,19,motivational,look,standard-looking,33.69,13.93,20.895,4.92,4.92,9.84,4.92,17.712,4.92,-9.84
618,19,cognitive,look,unpleasant-looking,55.76,11.86,17.79,13.56,13.56,12.71,7.63,24.407999999999998,0.0,-0.0
619,19,affective,look,unpleasant-looking,22.71,7.77,11.655,10.68,10.68,6.8,4.85,13.979999999999999,6.8,-13.6
620,19,motivational,look,unpleasant-looking,33.69,12.28,18.419999999999998,4.39,4.39,13.16,6.14,23.16,6.14,-12.28
621,19,cognitive,disability,non-disabled,49.73,11.01,16.515,10.09,10.09,11.93,7.34,23.124,0.0,-0.0
622,19,affective,disability,non-disabled,17.37,5.26,7.89,10.53,10.53,6.14,1.75,9.468,5.26,-10.52
623,19,motivational,disability,non-disabled,43.18,12.93,19.395,6.9,6.9,13.79,6.03,23.784,3.45,-6.9
624,19,cognitive,disability,disabled,51.46,12.4,18.6,12.4,12.4,10.85,6.2,20.46,0.0,-0.0
625,19,affective,disability,disabled,29.27,9.02,13.53,6.56,6.56,9.84,7.38,20.663999999999998,5.74,-11.48
626,19,motivational,disability,disabled,33.57,15.09,22.634999999999998,5.66,5.66,8.49,3.77,14.712,4.72,-9.44
627,20,cognitive,age,20-year-old,52.64,11.82,17.73,10.91,10.91,12.73,7.27,24.0,0.0,-0.0
628,20,affective,age,20-year-old,27.16,9.17,13.754999999999999,10.09,10.09,7.34,4.59,14.315999999999999,5.5,-11.0
629,20,motivational,age,20-year-old,44.84,13.49,20.235,7.14,7.14,15.08,4.76,23.808,3.17,-6.34
630,20,cognitive,age,35-year-old,62.35,12.15,18.225,9.35,9.35,19.63,9.35,34.775999999999996,0.0,-0.0
631,20,affective,age,35-year-old,25.45,6.25,9.375,8.93,8.93,8.93,4.46,16.068,4.46,-8.92
632,20,motivational,age,35-year-old,34.39,9.92,14.879999999999999,4.96,4.96,13.22,5.79,22.812,4.13,-8.26
633,20,cognitive,age,55-year-old,49.8,11.32,16.98,11.32,11.32,11.32,6.6,21.504,0.0,-0.0
634,20,affective,age,55-year-old,31.9,8.04,12.059999999999999,11.61,11.61,8.04,6.25,17.148,4.46,-8.92
635,20,motivational,age,55-year-old,39.41,9.8,14.700000000000001,5.88,5.88,12.75,7.84,24.708,2.94,-5.88
636,20,cognitive,gender,masculine,51.64,12.17,18.255,10.43,10.43,11.3,7.83,22.956000000000003,0.0,-0.0
637,20,affective,gender,masculine,21.48,6.14,9.209999999999999,8.77,8.77,7.89,5.26,15.779999999999998,6.14,-12.28
638,20,motivational,gender,masculine,42.6,12.07,18.105,6.9,6.9,15.52,7.76,27.936,5.17,-10.34
639,20,cognitive,gender,feminine,56.08,11.48,17.22,12.3,12.3,14.75,7.38,26.555999999999997,0.0,-0.0
640,20,affective,gender,feminine,17.56,3.48,5.22,11.3,11.3,9.57,4.35,16.704,7.83,-15.66
641,20,motivational,gender,feminine,31.77,11.11,16.665,4.44,4.44,11.85,4.44,19.548,4.44,-8.88
642,20,cognitive,gender,androgynous,48.52,12.93,19.395,9.48,9.48,10.34,6.03,19.644000000000002,0.0,-0.0
643,20,affective,gender,androgynous,19.78,7.69,11.535,9.09,9.09,7.69,5.59,15.936,8.39,-16.78
644,20,motivational,gender,androgynous,28.84,11.82,17.73,4.55,4.55,10.0,4.55,17.46,5.45,-10.9
645,20,cognitive,look,good-looking,52.69,12.9,19.35,13.98,13.98,9.68,6.45,19.355999999999998,0.0,-0.0
646,20,affective,look,good-looking,32.54,6.8,10.2,8.74,8.74,12.62,6.8,23.304,4.85,-9.7
647,20,motivational,look,good-looking,42.8,13.6,20.4,4.8,4.8,16.8,7.2,28.799999999999997,5.6,-11.2
648,20,cognitive,look,standard-looking,53.87,12.9,19.35,11.29,11.29,12.1,7.26,23.232,0.0,-0.0
649,20,affective,look,standard-looking,25.88,6.35,9.524999999999999,8.73,8.73,9.52,8.73,21.9,7.14,-14.28
650,20,motivational,look,standard-looking,34.68,13.51,20.265,5.41,5.41,12.61,5.41,21.624,6.31,-12.62
651,20,cognitive,look,unpleasant-looking,57.52,12.87,19.305,10.89,10.89,13.86,8.91,27.323999999999998,0.0,-0.0
652,20,affective,look,unpleasant-looking,26.27,6.36,9.540000000000001,9.09,9.09,10.0,5.45,18.54,5.45,-10.9
653,20,motivational,look,unpleasant-looking,30.41,13.01,19.515,4.07,4.07,8.94,4.88,16.584,4.88,-9.76
654,20,cognitive,disability,non-disabled,50.19,12.38,18.57,7.62,7.62,12.38,7.62,24.0,0.0,-0.0
655,20,affective,disability,non-disabled,29.18,7.44,11.16,12.4,12.4,9.09,6.61,18.84,6.61,-13.22
656,20,motivational,disability,non-disabled,33.14,12.61,18.915,6.31,6.31,12.61,4.5,20.532,6.31,-12.62
657,20,cognitive,disability,disabled,47.76,12.07,18.105,12.07,12.07,9.48,5.17,17.58,0.0,-0.0
658,20,affective,disability,disabled,22.42,7.37,11.055,12.63,12.63,6.32,3.16,11.376,6.32,-12.64
659,20,motivational,disability,disabled,30.98,11.36,17.04,4.55,4.55,11.36,5.3,19.992,5.3,-10.6
660,21,cognitive,age,20-year-old,57.36,13.11,19.665,13.11,13.11,13.93,6.56,24.587999999999997,0.0,-0.0
661,21,affective,age,20-year-old,37.38,8.2,12.299999999999999,12.3,12.3,13.11,5.74,22.62,4.92,-9.84
662,21,motivational,age,20-year-old,38.43,9.45,14.174999999999999,6.3,6.3,13.39,5.51,22.679999999999996,2.36,-4.72
663,21,cognitive,age,35-year-old,51.03,11.3,16.950000000000003,12.17,12.17,12.17,6.09,21.911999999999995,0.0,-0.0
664,21,affective,age,35-year-old,33.67,8.04,12.059999999999999,11.61,11.61,12.5,6.25,22.5,6.25,-12.5
665,21,motivational,age,35-year-old,37.42,11.61,17.415,5.36,5.36,12.5,7.14,23.568,4.46,-8.92
666,21,cognitive,age,55-year-old,50.37,10.28,15.419999999999998,10.28,10.28,13.08,7.48,24.672,0.0,-0.0
667,21,affective,age,55-year-old,32.98,8.77,13.155,13.16,13.16,9.65,6.14,18.947999999999997,6.14,-12.28
668,21,motivational,age,55-year-old,34.18,13.93,20.895,4.1,4.1,12.3,4.92,20.663999999999998,5.74,-11.48
669,21,cognitive,gender,masculine,55.64,11.9,17.85,11.11,11.11,14.29,7.94,26.676,0.0,-0.0
670,21,affective,gender,masculine,26.16,7.07,10.605,13.13,13.13,8.08,4.04,14.544,6.06,-12.12
671,21,motivational,gender,masculine,32.8,12.61,18.915,4.5,4.5,9.91,5.41,18.384,4.5,-9.0
672,21,cognitive,gender,feminine,55.58,10.62,15.93,14.16,14.16,14.16,7.08,25.488000000000003,0.0,-0.0
673,21,affective,gender,feminine,19.83,5.17,7.755,8.62,8.62,8.62,4.31,15.515999999999998,6.03,-12.06
674,21,motivational,gender,feminine,39.06,12.5,18.75,4.69,4.69,14.06,5.47,23.436,3.91,-7.82
675,21,cognitive,gender,androgynous,50.58,12.5,18.75,10.83,10.83,11.67,5.83,21.0,0.0,-0.0
676,21,affective,gender,androgynous,25.58,6.56,9.84,9.84,9.84,10.66,6.56,20.663999999999998,7.38,-14.76
677,21,motivational,gender,androgynous,33.5,9.76,14.64,6.5,6.5,14.63,6.5,25.356,6.5,-13.0
678,21,cognitive,look,good-looking,54.2,11.29,16.935,12.1,12.1,14.52,6.45,25.163999999999998,0.0,-0.0
679,21,affective,look,good-looking,31.46,5.69,8.535,8.94,8.94,10.57,6.5,20.483999999999998,3.25,-6.5
680,21,motivational,look,good-looking,41.23,9.02,13.53,5.74,5.74,15.57,8.2,28.523999999999997,3.28,-6.56
681,21,cognitive,look,standard-looking,48.28,11.54,17.31,12.5,12.5,9.62,5.77,18.467999999999996,0.0,-0.0
682,21,affective,look,standard-looking,25.77,8.03,12.044999999999998,10.22,10.22,8.03,5.84,16.644,6.57,-13.14
683,21,motivational,look,standard-looking,41.61,14.52,21.78,4.03,4.03,15.32,7.26,27.095999999999997,5.65,-11.3
684,21,cognitive,look,unpleasant-looking,56.18,11.34,17.009999999999998,14.43,14.43,13.4,7.22,24.744,0.0,-0.0
685,21,affective,look,unpleasant-looking,28.61,6.93,10.395,11.88,11.88,10.89,5.94,20.196,6.93,-13.86
686,21,motivational,look,unpleasant-looking,36.67,9.52,14.28,5.56,5.56,15.08,5.56,24.768,3.97,-7.94
687,21,cognitive,disability,non-disabled,53.24,12.04,18.06,12.96,12.96,11.11,7.41,22.224,0.0,-0.0
688,21,affective,disability,non-disabled,19.92,5.56,8.34,10.32,10.32,6.35,3.97,12.384,5.56,-11.12
689,21,motivational,disability,non-disabled,36.07,9.84,14.76,4.92,4.92,15.57,4.92,24.588,4.1,-8.2
690,21,cognitive,disability,disabled,54.49,12.15,18.225,9.35,9.35,14.95,7.48,26.916,0.0,-0.0
691,21,affective,disability,disabled,26.79,7.77,11.655,11.65,11.65,8.74,3.88,15.144,5.83,-11.66
692,21,motivational,disability,disabled,29.17,11.19,16.785,3.73,3.73,11.19,5.97,20.592,5.97,-11.94
693,22,cognitive,age,20-year-old,47.94,12.15,18.225,8.41,8.41,11.21,6.54,21.3,0.0,-0.0
694,22,affective,age,20-year-old,20.09,7.63,11.445,9.32,9.32,5.93,3.39,11.184,5.93,-11.86
695,22,motivational,age,20-year-old,42.66,14.16,21.240000000000002,4.42,4.42,13.27,5.31,22.295999999999996,2.65,-5.3
696,22,cognitive,age,35-year-old,53.9,13.82,20.73,9.76,9.76,13.82,5.69,23.412000000000003,0.0,-0.0
697,22,affective,age,35-year-old,32.0,5.79,8.685,12.4,12.4,9.92,7.44,20.831999999999997,4.96,-9.92
698,22,motivational,age,35-year-old,36.8,14.56,21.84,4.85,4.85,10.68,5.83,19.811999999999998,4.85,-9.7
